LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
SWE,STINT,TOT,PC_PA,M,1995-10,8.86,
SWE,STINT,TOT,PC_PA,M,1995-11,8.84,
SWE,STINT,TOT,PC_PA,M,1995-12,8.62,
SWE,STINT,TOT,PC_PA,M,1996-01,8.19,
SWE,STINT,TOT,PC_PA,M,1996-02,7.66,
SWE,STINT,TOT,PC_PA,M,1996-03,7.08,
SWE,STINT,TOT,PC_PA,M,1996-04,6.25,
SWE,STINT,TOT,PC_PA,M,1996-05,6.19,
SWE,STINT,TOT,PC_PA,M,1996-06,5.79,
SWE,STINT,TOT,PC_PA,M,1996-07,5.43,
SWE,STINT,TOT,PC_PA,M,1996-08,5.17,
SWE,STINT,TOT,PC_PA,M,1996-09,4.8,
SWE,STINT,TOT,PC_PA,M,1996-10,4.61,
SWE,STINT,TOT,PC_PA,M,1996-11,4.43,
SWE,STINT,TOT,PC_PA,M,1996-12,3.88,
SWE,STINT,TOT,PC_PA,M,1997-01,3.76,
SWE,STINT,TOT,PC_PA,M,1997-02,3.93,
SWE,STINT,TOT,PC_PA,M,1997-03,4.13,
SWE,STINT,TOT,PC_PA,M,1997-04,4.03,
SWE,STINT,TOT,PC_PA,M,1997-05,4.09,
SWE,STINT,TOT,PC_PA,M,1997-06,4.05,
SWE,STINT,TOT,PC_PA,M,1997-07,4.06,
SWE,STINT,TOT,PC_PA,M,1997-08,4.17,
SWE,STINT,TOT,PC_PA,M,1997-09,4.11,
SWE,STINT,TOT,PC_PA,M,1997-10,4.23,
SWE,STINT,TOT,PC_PA,M,1997-11,4.31,
SWE,STINT,TOT,PC_PA,M,1997-12,4.42,
SWE,STINT,TOT,PC_PA,M,1998-01,4.41,
SWE,STINT,TOT,PC_PA,M,1998-02,4.33,
SWE,STINT,TOT,PC_PA,M,1998-03,4.48,
SWE,STINT,TOT,PC_PA,M,1998-04,4.47,
SWE,STINT,TOT,PC_PA,M,1998-05,4.49,
SWE,STINT,TOT,PC_PA,M,1998-06,4.2,
SWE,STINT,TOT,PC_PA,M,1998-07,4.11,
SWE,STINT,TOT,PC_PA,M,1998-08,4.19,
SWE,STINT,TOT,PC_PA,M,1998-09,4.19,
SWE,STINT,TOT,PC_PA,M,1998-10,4.17,
SWE,STINT,TOT,PC_PA,M,1998-11,3.79,
SWE,STINT,TOT,PC_PA,M,1998-12,3.42,
SWE,STINT,TOT,PC_PA,M,1999-01,3.27,
SWE,STINT,TOT,PC_PA,M,1999-02,3.14,
SWE,STINT,TOT,PC_PA,M,1999-03,3.13,
SWE,STINT,TOT,PC_PA,M,1999-04,2.87,
SWE,STINT,TOT,PC_PA,M,1999-05,2.92,
SWE,STINT,TOT,PC_PA,M,1999-06,2.97,
SWE,STINT,TOT,PC_PA,M,1999-07,3.01,
SWE,STINT,TOT,PC_PA,M,1999-08,3.0,
SWE,STINT,TOT,PC_PA,M,1999-09,3.05,
SWE,STINT,TOT,PC_PA,M,1999-10,3.23,
SWE,STINT,TOT,PC_PA,M,1999-11,3.38,
SWE,STINT,TOT,PC_PA,M,1999-12,3.41,
SWE,STINT,TOT,PC_PA,M,2000-01,3.57,
SWE,STINT,TOT,PC_PA,M,2000-02,3.9,
SWE,STINT,TOT,PC_PA,M,2000-03,4.06,
SWE,STINT,TOT,PC_PA,M,2000-04,3.99,
SWE,STINT,TOT,PC_PA,M,2000-05,3.96,
SWE,STINT,TOT,PC_PA,M,2000-06,3.94,
SWE,STINT,TOT,PC_PA,M,2000-07,4.03,
SWE,STINT,TOT,PC_PA,M,2000-08,4.0,
SWE,STINT,TOT,PC_PA,M,2000-09,3.94,
SWE,STINT,TOT,PC_PA,M,2000-10,3.99,
SWE,STINT,TOT,PC_PA,M,2000-11,4.0,
SWE,STINT,TOT,PC_PA,M,2000-12,4.07,
SWE,STINT,TOT,PC_PA,M,2001-01,4.07,
SWE,STINT,TOT,PC_PA,M,2001-02,4.1,
SWE,STINT,TOT,PC_PA,M,2001-03,4.06,
SWE,STINT,TOT,PC_PA,M,2001-04,3.94,
SWE,STINT,TOT,PC_PA,M,2001-05,4.01,
SWE,STINT,TOT,PC_PA,M,2001-06,4.17,
SWE,STINT,TOT,PC_PA,M,2001-07,4.31,
SWE,STINT,TOT,PC_PA,M,2001-08,4.28,
SWE,STINT,TOT,PC_PA,M,2001-09,4.01,
SWE,STINT,TOT,PC_PA,M,2001-10,3.7,
SWE,STINT,TOT,PC_PA,M,2001-12,3.71,
SWE,STINT,TOT,PC_PA,M,2002-01,3.74,
SWE,STINT,TOT,PC_PA,M,2002-02,3.87,
SWE,STINT,TOT,PC_PA,M,2002-03,4.09,
SWE,STINT,TOT,PC_PA,M,2002-04,4.25,
SWE,STINT,TOT,PC_PA,M,2002-05,4.29,
SWE,STINT,TOT,PC_PA,M,2002-06,4.28,
SWE,STINT,TOT,PC_PA,M,2002-07,4.26,
SWE,STINT,TOT,PC_PA,M,2002-08,4.19,
SWE,STINT,TOT,PC_PA,M,2002-09,4.17,
SWE,STINT,TOT,PC_PA,M,2002-10,4.07,
SWE,STINT,TOT,PC_PA,M,2002-11,3.91,
SWE,STINT,TOT,PC_PA,M,2002-12,3.67,
SWE,STINT,TOT,PC_PA,M,2003-01,3.65,
SWE,STINT,TOT,PC_PA,M,2003-02,3.61,
SWE,STINT,TOT,PC_PA,M,2003-03,3.4,
SWE,STINT,TOT,PC_PA,M,2003-04,3.42,
SWE,STINT,TOT,PC_PA,M,2003-05,3.18,
SWE,STINT,TOT,PC_PA,M,2003-06,2.81,
SWE,STINT,TOT,PC_PA,M,2003-07,2.68,
SWE,STINT,TOT,PC_PA,M,2003-08,2.71,
SWE,STINT,TOT,PC_PA,M,2003-09,2.71,
SWE,STINT,TOT,PC_PA,M,2003-10,2.73,
SWE,STINT,TOT,PC_PA,M,2003-11,2.72,
SWE,STINT,TOT,PC_PA,M,2003-12,2.7,
SWE,STINT,TOT,PC_PA,M,2004-01,2.6,
SWE,STINT,TOT,PC_PA,M,2004-02,2.46,
SWE,STINT,TOT,PC_PA,M,2004-03,2.36,
SWE,STINT,TOT,PC_PA,M,2004-04,2.02,
SWE,STINT,TOT,PC_PA,M,2004-05,1.99,
SWE,STINT,TOT,PC_PA,M,2004-06,1.98,
SWE,STINT,TOT,PC_PA,M,2004-07,1.99,
SWE,STINT,TOT,PC_PA,M,2004-08,1.99,
SWE,STINT,TOT,PC_PA,M,2004-09,2.0,
SWE,STINT,TOT,PC_PA,M,2004-10,1.99,
SWE,STINT,TOT,PC_PA,M,2004-11,1.99,
SWE,STINT,TOT,PC_PA,M,2004-12,2.0,
SWE,STINT,TOT,PC_PA,M,2005-01,2.0,
SWE,STINT,TOT,PC_PA,M,2005-02,1.97,
SWE,STINT,TOT,PC_PA,M,2005-03,1.97,
SWE,STINT,TOT,PC_PA,M,2005-04,1.99,
SWE,STINT,TOT,PC_PA,M,2005-05,1.9,
SWE,STINT,TOT,PC_PA,M,2005-06,1.65,
SWE,STINT,TOT,PC_PA,M,2005-07,1.48,
SWE,STINT,TOT,PC_PA,M,2005-08,1.48,
SWE,STINT,TOT,PC_PA,M,2005-09,1.47,
SWE,STINT,TOT,PC_PA,M,2005-10,1.49,
SWE,STINT,TOT,PC_PA,M,2005-11,1.51,
SWE,STINT,TOT,PC_PA,M,2005-12,1.69,
SWE,STINT,TOT,PC_PA,M,2006-01,1.83,
SWE,STINT,TOT,PC_PA,M,2006-02,1.93,
SWE,STINT,TOT,PC_PA,M,2006-03,1.96,
SWE,STINT,TOT,PC_PA,M,2006-04,2.05,
SWE,STINT,TOT,PC_PA,M,2006-05,2.11,
SWE,STINT,TOT,PC_PA,M,2006-06,2.21,
SWE,STINT,TOT,PC_PA,M,2006-07,2.28,
SWE,STINT,TOT,PC_PA,M,2006-08,2.43,
SWE,STINT,TOT,PC_PA,M,2006-09,2.54,
SWE,STINT,TOT,PC_PA,M,2006-10,2.74,
SWE,STINT,TOT,PC_PA,M,2006-11,2.9,
SWE,STINT,TOT,PC_PA,M,2006-12,3.0,
SWE,STINT,TOT,PC_PA,M,2007-01,3.21,
SWE,STINT,TOT,PC_PA,M,2007-02,3.29,
SWE,STINT,TOT,PC_PA,M,2007-03,3.26,
SWE,STINT,TOT,PC_PA,M,2007-04,3.34,
SWE,STINT,TOT,PC_PA,M,2007-05,3.4,
SWE,STINT,TOT,PC_PA,M,2007-06,3.45,
SWE,STINT,TOT,PC_PA,M,2007-07,3.53,
SWE,STINT,TOT,PC_PA,M,2007-08,3.58,
SWE,STINT,TOT,PC_PA,M,2007-09,3.62,
SWE,STINT,TOT,PC_PA,M,2007-10,3.81,
SWE,STINT,TOT,PC_PA,M,2007-11,4.02,
SWE,STINT,TOT,PC_PA,M,2007-12,4.12,
SWE,STINT,TOT,PC_PA,M,2008-01,4.11,
SWE,STINT,TOT,PC_PA,M,2008-02,4.21,
SWE,STINT,TOT,PC_PA,M,2008-03,4.24,
SWE,STINT,TOT,PC_PA,M,2008-04,4.14,
SWE,STINT,TOT,PC_PA,M,2008-05,4.11,
SWE,STINT,TOT,PC_PA,M,2008-06,4.17,
SWE,STINT,TOT,PC_PA,M,2008-07,4.34,
SWE,STINT,TOT,PC_PA,M,2008-08,4.4,
SWE,STINT,TOT,PC_PA,M,2008-09,4.49,
SWE,STINT,TOT,PC_PA,M,2008-10,3.63,
SWE,STINT,TOT,PC_PA,M,2008-11,3.2,
SWE,STINT,TOT,PC_PA,M,2008-12,1.82,
SWE,STINT,TOT,PC_PA,M,2009-01,1.35,
SWE,STINT,TOT,PC_PA,M,2009-02,0.85,
SWE,STINT,TOT,PC_PA,M,2009-03,0.4,
SWE,STINT,TOT,PC_PA,M,2009-04,0.3,
SWE,STINT,TOT,PC_PA,M,2009-05,0.47,
SWE,STINT,TOT,PC_PA,M,2009-06,0.39,
SWE,STINT,TOT,PC_PA,M,2009-07,0.18,
SWE,STINT,TOT,PC_PA,M,2009-08,0.16,
SWE,STINT,TOT,PC_PA,M,2009-09,0.15,
SWE,STINT,TOT,PC_PA,M,2009-10,0.18,
SWE,STINT,TOT,PC_PA,M,2009-11,0.18,
SWE,STINT,TOT,PC_PA,M,2009-12,0.17,
SWE,STINT,TOT,PC_PA,M,2010-01,0.2,
SWE,STINT,TOT,PC_PA,M,2010-02,0.22,
SWE,STINT,TOT,PC_PA,M,2010-03,0.23,
SWE,STINT,TOT,PC_PA,M,2010-04,0.29,
SWE,STINT,TOT,PC_PA,M,2010-05,0.28,
SWE,STINT,TOT,PC_PA,M,2010-06,0.27,
SWE,STINT,TOT,PC_PA,M,2010-07,0.39,
SWE,STINT,TOT,PC_PA,M,2010-08,0.45,
SWE,STINT,TOT,PC_PA,M,2010-09,0.52,
SWE,STINT,TOT,PC_PA,M,2010-10,0.81,
SWE,STINT,TOT,PC_PA,M,2010-11,1.11,
SWE,STINT,TOT,PC_PA,M,2010-12,1.28,
SWE,STINT,TOT,PC_PA,M,2011-01,1.49,
SWE,STINT,TOT,PC_PA,M,2011-02,1.74,
SWE,STINT,TOT,PC_PA,M,2011-03,1.74,
SWE,STINT,TOT,PC_PA,M,2011-04,1.8,
SWE,STINT,TOT,PC_PA,M,2011-05,1.91,
SWE,STINT,TOT,PC_PA,M,2011-06,1.85,
SWE,STINT,TOT,PC_PA,M,2011-07,1.8,
SWE,STINT,TOT,PC_PA,M,2011-08,1.71,
SWE,STINT,TOT,PC_PA,M,2011-09,1.58,
SWE,STINT,TOT,PC_PA,M,2011-10,1.45,
SWE,STINT,TOT,PC_PA,M,2011-11,1.45,
SWE,STINT,TOT,PC_PA,M,2011-12,1.37,
SWE,STINT,TOT,PC_PA,M,2012-01,1.56,
SWE,STINT,TOT,PC_PA,M,2012-02,1.59,
SWE,STINT,TOT,PC_PA,M,2012-03,1.49,
SWE,STINT,TOT,PC_PA,M,2012-04,1.44,
SWE,STINT,TOT,PC_PA,M,2012-05,1.38,
SWE,STINT,TOT,PC_PA,M,2012-06,1.24,
SWE,STINT,TOT,PC_PA,M,2012-07,1.1,
SWE,STINT,TOT,PC_PA,M,2012-08,1.15,
SWE,STINT,TOT,PC_PA,M,2012-09,1.04,
SWE,STINT,TOT,PC_PA,M,2012-10,0.98,
SWE,STINT,TOT,PC_PA,M,2012-11,1.06,
SWE,STINT,TOT,PC_PA,M,2012-12,1.01,
SWE,STINT,TOT,PC_PA,M,2013-01,0.96,
SWE,STINT,TOT,PC_PA,M,2013-02,0.98,
SWE,STINT,TOT,PC_PA,M,2013-03,0.97,
SWE,STINT,TOT,PC_PA,M,2013-04,0.95,
SWE,STINT,TOT,PC_PA,M,2013-05,0.92,
SWE,STINT,TOT,PC_PA,M,2013-06,0.92,
SWE,STINT,TOT,PC_PA,M,2013-07,0.93,
SWE,STINT,TOT,PC_PA,M,2013-08,0.93,
SWE,STINT,TOT,PC_PA,M,2013-09,0.89,
SWE,STINT,TOT,PC_PA,M,2013-10,0.92,
SWE,STINT,TOT,PC_PA,M,2013-11,0.92,
SWE,STINT,TOT,PC_PA,M,2013-12,0.82,
SWE,STINT,TOT,PC_PA,M,2014-01,0.73,
SWE,STINT,TOT,PC_PA,M,2014-02,0.73,
SWE,STINT,TOT,PC_PA,M,2014-03,0.73,
SWE,STINT,TOT,PC_PA,M,2014-04,0.7,
SWE,STINT,TOT,PC_PA,M,2014-05,0.66,
SWE,STINT,TOT,PC_PA,M,2014-06,0.58,
SWE,STINT,TOT,PC_PA,M,2014-07,0.26,
SWE,STINT,TOT,PC_PA,M,2014-08,0.22,
SWE,STINT,TOT,PC_PA,M,2014-09,0.19,
SWE,STINT,TOT,PC_PA,M,2014-10,0.14,
SWE,STINT,TOT,PC_PA,M,2014-11,0.05,
SWE,STINT,TOT,PC_PA,M,2014-12,0.06,
SWE,STINT,TOT,PC_PA,M,2015-01,0.11,
SWE,STINT,TOT,PC_PA,M,2015-02,-0.02,
SWE,STINT,TOT,PC_PA,M,2015-03,-0.11,
SWE,STINT,TOT,PC_PA,M,2015-04,-0.26,
SWE,STINT,TOT,PC_PA,M,2015-05,-0.27,
SWE,STINT,TOT,PC_PA,M,2015-06,-0.32,
SWE,STINT,TOT,PC_PA,M,2015-07,-0.48,
SWE,STINT,TOT,PC_PA,M,2015-08,-0.46,
SWE,STINT,TOT,PC_PA,M,2015-09,-0.48,
SWE,STINT,TOT,PC_PA,M,2015-10,-0.44,
SWE,STINT,TOT,PC_PA,M,2015-11,-0.36,
SWE,STINT,TOT,PC_PA,M,2015-12,-0.38,
SWE,STINT,TOT,PC_PA,M,2016-01,-0.46,
SWE,STINT,TOT,PC_PA,M,2016-02,-0.5,
SWE,STINT,TOT,PC_PA,M,2016-03,-0.59,
SWE,STINT,TOT,PC_PA,M,2016-04,-0.59,
SWE,STINT,TOT,PC_PA,M,2016-05,-0.6,
SWE,STINT,TOT,PC_PA,M,2016-06,-0.63,
SWE,STINT,TOT,PC_PA,M,2016-07,-0.67,
SWE,STINT,TOT,PC_PA,M,2016-08,-0.74,
SWE,STINT,TOT,PC_PA,M,2016-09,-0.75,
SWE,STINT,TOT,PC_PA,M,2016-10,-0.75,
SWE,STINT,TOT,PC_PA,M,2016-11,-0.79,
SWE,STINT,TOT,PC_PA,M,2016-12,-0.79,
SWE,STINT,TOT,PC_PA,M,2017-01,-0.77,
SWE,STINT,TOT,PC_PA,M,2017-02,-0.69,
SWE,STINT,TOT,PC_PA,M,2017-03,-0.63,
SWE,STINT,TOT,PC_PA,M,2017-04,-0.63,
SWE,STINT,TOT,PC_PA,M,2017-05,-0.62,
SWE,STINT,TOT,PC_PA,M,2017-06,-0.67,
SWE,STINT,TOT,PC_PA,M,2017-07,-0.75,
SWE,STINT,TOT,PC_PA,M,2017-08,-0.73,
SWE,STINT,TOT,PC_PA,M,2017-09,-0.71,
SWE,STINT,TOT,PC_PA,M,2017-10,-0.68,
SWE,STINT,TOT,PC_PA,M,2017-11,-0.71,
SWE,STINT,TOT,PC_PA,M,2017-12,-0.75,
SWE,STINT,TOT,PC_PA,M,2018-01,-0.69,
SWE,STINT,TOT,PC_PA,M,2018-02,-0.66,
SWE,STINT,TOT,PC_PA,M,2018-03,-0.66,
SWE,STINT,TOT,PC_PA,M,2018-04,-0.66,
SWE,STINT,TOT,PC_PA,M,2018-05,-0.7,
SWE,STINT,TOT,PC_PA,M,2018-06,-0.69,
SWE,STINT,TOT,PC_PA,M,2018-07,-0.67,
SWE,STINT,TOT,PC_PA,M,2018-08,-0.68,
SWE,STINT,TOT,PC_PA,M,2018-09,-0.73,
SWE,STINT,TOT,PC_PA,M,2018-10,-0.7,
SWE,STINT,TOT,PC_PA,M,2018-11,-0.73,
SWE,STINT,TOT,PC_PA,M,2018-12,-0.66,
SWE,STINT,TOT,PC_PA,M,2019-01,-0.44,
SWE,STINT,TOT,PC_PA,M,2019-02,-0.4,
SWE,STINT,TOT,PC_PA,M,2019-03,-0.4,
SWE,STINT,TOT,PC_PA,M,2019-04,-0.4,
SWE,STINT,TOT,PC_PA,M,2019-05,-0.4,
SWE,STINT,TOT,PC_PA,M,2019-06,-0.4,
SWE,STINT,TOT,PC_PA,M,2019-07,-0.4,
SWE,STINT,TOT,PC_PA,M,2019-08,-0.43,
SWE,STINT,TOT,PC_PA,M,2019-09,-0.41,
SWE,STINT,TOT,PC_PA,M,2019-10,-0.43,
SWE,STINT,TOT,PC_PA,M,2019-11,-0.47,
SWE,STINT,TOT,PC_PA,M,2019-12,-0.47,
SWE,STINT,TOT,PC_PA,M,2020-01,-0.17,
SWE,STINT,TOT,PC_PA,M,2020-02,-0.15,
SWE,STINT,TOT,PC_PA,M,2020-03,-0.15,
SWE,STINT,TOT,PC_PA,M,2020-04,-0.17,
SWE,STINT,TOT,PC_PA,M,2020-05,-0.14,
SWE,STINT,TOT,PC_PA,M,2020-06,-0.08,
