"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DNK","STINT","TOT","PC_PA","M","2008-01",4.7199,
"DNK","STINT","TOT","PC_PA","M","2008-02",4.6148,
"DNK","STINT","TOT","PC_PA","M","2008-03",4.8007,
"DNK","STINT","TOT","PC_PA","M","2008-04",4.9955,
"DNK","STINT","TOT","PC_PA","M","2008-05",5.1507,
"DNK","STINT","TOT","PC_PA","M","2008-06",5.3286,
"DNK","STINT","TOT","PC_PA","M","2008-07",5.3789,
"DNK","STINT","TOT","PC_PA","M","2008-08",5.3833,
"DNK","STINT","TOT","PC_PA","M","2008-09",5.4176,
"DNK","STINT","TOT","PC_PA","M","2008-10",5.9903,
"DNK","STINT","TOT","PC_PA","M","2008-11",6.0757,
"DNK","STINT","TOT","PC_PA","M","2008-12",5.3699,
"DNK","STINT","TOT","PC_PA","M","2009-01",4.4204,
"DNK","STINT","TOT","PC_PA","M","2009-02",3.8595,
"DNK","STINT","TOT","PC_PA","M","2009-03",3.2773,
"DNK","STINT","TOT","PC_PA","M","2009-04",2.9361,
"DNK","STINT","TOT","PC_PA","M","2009-05",2.6695,
"DNK","STINT","TOT","PC_PA","M","2009-06",2.3308,
"DNK","STINT","TOT","PC_PA","M","2009-07",2.0642,
"DNK","STINT","TOT","PC_PA","M","2009-08",1.938,
"DNK","STINT","TOT","PC_PA","M","2009-09",1.7625,
"DNK","STINT","TOT","PC_PA","M","2009-10",1.5828,
"DNK","STINT","TOT","PC_PA","M","2009-11",1.5587,
"DNK","STINT","TOT","PC_PA","M","2009-12",1.5521,
"DNK","STINT","TOT","PC_PA","M","2010-01",1.4587,
"DNK","STINT","TOT","PC_PA","M","2010-02",1.3927,
"DNK","STINT","TOT","PC_PA","M","2010-03",1.3717,
"DNK","STINT","TOT","PC_PA","M","2010-04",1.2835,
"DNK","STINT","TOT","PC_PA","M","2010-05",1.252,
"DNK","STINT","TOT","PC_PA","M","2010-06",1.152,
"DNK","STINT","TOT","PC_PA","M","2010-07",1.1341,
"DNK","STINT","TOT","PC_PA","M","2010-08",1.1451,
"DNK","STINT","TOT","PC_PA","M","2010-09",1.146,
"DNK","STINT","TOT","PC_PA","M","2010-10",1.1913,
"DNK","STINT","TOT","PC_PA","M","2010-11",1.2388,
"DNK","STINT","TOT","PC_PA","M","2010-12",1.2117,
"DNK","STINT","TOT","PC_PA","M","2011-01",1.2161,
"DNK","STINT","TOT","PC_PA","M","2011-02",1.2398,
"DNK","STINT","TOT","PC_PA","M","2011-03",1.3074,
"DNK","STINT","TOT","PC_PA","M","2011-04",1.4083,
"DNK","STINT","TOT","PC_PA","M","2011-05",1.457,
"DNK","STINT","TOT","PC_PA","M","2011-06",1.5136,
"DNK","STINT","TOT","PC_PA","M","2011-07",1.6625,
"DNK","STINT","TOT","PC_PA","M","2011-08",1.6041,
"DNK","STINT","TOT","PC_PA","M","2011-09",1.4366,
"DNK","STINT","TOT","PC_PA","M","2011-10",1.3974,
"DNK","STINT","TOT","PC_PA","M","2011-11",1.2877,
"DNK","STINT","TOT","PC_PA","M","2011-12",1.0837,
"DNK","STINT","TOT","PC_PA","M","2012-01",1.0069,
"DNK","STINT","TOT","PC_PA","M","2012-02",1.0007,
"DNK","STINT","TOT","PC_PA","M","2012-03",0.9878,
"DNK","STINT","TOT","PC_PA","M","2012-04",0.9652,
"DNK","STINT","TOT","PC_PA","M","2012-05",0.9009,
"DNK","STINT","TOT","PC_PA","M","2012-06",0.6214,
"DNK","STINT","TOT","PC_PA","M","2012-07",0.4068,
"DNK","STINT","TOT","PC_PA","M","2012-08",0.3124,
"DNK","STINT","TOT","PC_PA","M","2012-09",0.3217,
"DNK","STINT","TOT","PC_PA","M","2012-10",0.3345,
"DNK","STINT","TOT","PC_PA","M","2012-11",0.3009,
"DNK","STINT","TOT","PC_PA","M","2012-12",0.2771,
"DNK","STINT","TOT","PC_PA","M","2013-01",0.3051,
"DNK","STINT","TOT","PC_PA","M","2013-02",0.3285,
"DNK","STINT","TOT","PC_PA","M","2013-03",0.2743,
"DNK","STINT","TOT","PC_PA","M","2013-04",0.26,
"DNK","STINT","TOT","PC_PA","M","2013-05",0.2403,
"DNK","STINT","TOT","PC_PA","M","2013-06",0.2582,
"DNK","STINT","TOT","PC_PA","M","2013-07",0.2684,
"DNK","STINT","TOT","PC_PA","M","2013-08",0.2681,
"DNK","STINT","TOT","PC_PA","M","2013-09",0.2711,
"DNK","STINT","TOT","PC_PA","M","2013-10",0.273,
"DNK","STINT","TOT","PC_PA","M","2013-11",0.2536,
"DNK","STINT","TOT","PC_PA","M","2013-12",0.2585,
"DNK","STINT","TOT","PC_PA","M","2014-01",0.28,
"DNK","STINT","TOT","PC_PA","M","2014-02",0.27,
"DNK","STINT","TOT","PC_PA","M","2014-03",0.29,
"DNK","STINT","TOT","PC_PA","M","2014-04",0.31,
"DNK","STINT","TOT","PC_PA","M","2014-05",0.35,
"DNK","STINT","TOT","PC_PA","M","2014-06",0.36,
"DNK","STINT","TOT","PC_PA","M","2014-07",0.38,
"DNK","STINT","TOT","PC_PA","M","2014-08",0.37,
"DNK","STINT","TOT","PC_PA","M","2014-09",0.28,
"DNK","STINT","TOT","PC_PA","M","2014-10",0.3,
"DNK","STINT","TOT","PC_PA","M","2014-11",0.3,
"DNK","STINT","TOT","PC_PA","M","2014-12",0.3,
"DNK","STINT","TOT","PC_PA","M","2015-01",0.18,
"DNK","STINT","TOT","PC_PA","M","2015-02",-0.33,
"DNK","STINT","TOT","PC_PA","M","2015-03",-0.19,
"DNK","STINT","TOT","PC_PA","M","2015-04",-0.19,
"DNK","STINT","TOT","PC_PA","M","2015-05",-0.18,
"DNK","STINT","TOT","PC_PA","M","2015-06",-0.2,
"DNK","STINT","TOT","PC_PA","M","2015-07",-0.16,
"DNK","STINT","TOT","PC_PA","M","2015-08",-0.07,
"DNK","STINT","TOT","PC_PA","M","2015-09",-0.01,
"DNK","STINT","TOT","PC_PA","M","2015-10",-0.07,
"DNK","STINT","TOT","PC_PA","M","2015-11",-0.14,
"DNK","STINT","TOT","PC_PA","M","2015-12",-0.13,
"DNK","STINT","TOT","PC_PA","M","2016-01",-0.06,
"DNK","STINT","TOT","PC_PA","M","2016-02",-0.08,
"DNK","STINT","TOT","PC_PA","M","2016-03",-0.13,
"DNK","STINT","TOT","PC_PA","M","2016-04",-0.09,
"DNK","STINT","TOT","PC_PA","M","2016-05",-0.09,
"DNK","STINT","TOT","PC_PA","M","2016-06",-0.17,
"DNK","STINT","TOT","PC_PA","M","2016-07",-0.19,
"DNK","STINT","TOT","PC_PA","M","2016-08",-0.21,
"DNK","STINT","TOT","PC_PA","M","2016-09",-0.19,
"DNK","STINT","TOT","PC_PA","M","2016-10",-0.2,
"DNK","STINT","TOT","PC_PA","M","2016-11",-0.18,
"DNK","STINT","TOT","PC_PA","M","2016-12",-0.2,
"DNK","STINT","TOT","PC_PA","M","2017-01",-0.23,
"DNK","STINT","TOT","PC_PA","M","2017-02",-0.23,
"DNK","STINT","TOT","PC_PA","M","2017-03",-0.25,
"DNK","STINT","TOT","PC_PA","M","2017-04",-0.26,
"DNK","STINT","TOT","PC_PA","M","2017-05",-0.23,
"DNK","STINT","TOT","PC_PA","M","2017-06",-0.23,
"DNK","STINT","TOT","PC_PA","M","2017-07",-0.24,
"DNK","STINT","TOT","PC_PA","M","2017-08",-0.27,
"DNK","STINT","TOT","PC_PA","M","2017-09",-0.31,
"DNK","STINT","TOT","PC_PA","M","2017-10",-0.31,
"DNK","STINT","TOT","PC_PA","M","2017-11",-0.31,
"DNK","STINT","TOT","PC_PA","M","2017-12",-0.3,
"DNK","STINT","TOT","PC_PA","M","2018-01",-0.31,
"DNK","STINT","TOT","PC_PA","M","2018-02",-0.3,
"DNK","STINT","TOT","PC_PA","M","2018-03",-0.3,
"DNK","STINT","TOT","PC_PA","M","2018-04",-0.29,
"DNK","STINT","TOT","PC_PA","M","2018-05",-0.28,
"DNK","STINT","TOT","PC_PA","M","2018-06",-0.3,
"DNK","STINT","TOT","PC_PA","M","2018-07",-0.3,
"DNK","STINT","TOT","PC_PA","M","2018-08",-0.3,
"DNK","STINT","TOT","PC_PA","M","2018-09",-0.3,
"DNK","STINT","TOT","PC_PA","M","2018-10",-0.31,
"DNK","STINT","TOT","PC_PA","M","2018-11",-0.3,
"DNK","STINT","TOT","PC_PA","M","2018-12",-0.29,
"DNK","STINT","TOT","PC_PA","M","2019-01",-0.3,
"DNK","STINT","TOT","PC_PA","M","2019-02",-0.32,
"DNK","STINT","TOT","PC_PA","M","2019-03",-0.32,
"DNK","STINT","TOT","PC_PA","M","2019-04",-0.37,
"DNK","STINT","TOT","PC_PA","M","2019-05",-0.34,
"DNK","STINT","TOT","PC_PA","M","2019-06",-0.36,
"DNK","STINT","TOT","PC_PA","M","2019-07",-0.39,
"DNK","STINT","TOT","PC_PA","M","2019-08",-0.43,
"DNK","STINT","TOT","PC_PA","M","2019-09",-0.45,
"DNK","STINT","TOT","PC_PA","M","2019-10",-0.43,
"DNK","STINT","TOT","PC_PA","M","2019-11",-0.41,
"DNK","STINT","TOT","PC_PA","M","2019-12",-0.4,
"DNK","STINT","TOT","PC_PA","M","2020-01",-0.41,
"DNK","STINT","TOT","PC_PA","M","2020-02",-0.41,
"DNK","STINT","TOT","PC_PA","M","2020-03",-0.36,
"DNK","STINT","TOT","PC_PA","M","2020-04",-0.12,
"DNK","STINT","TOT","PC_PA","M","2020-05",-0.13,
"DNK","STINT","TOT","PC_PA","M","2020-06",-0.17,
"DNK","STINT","TOT","PC_PA","M","2020-07",-0.19,
"DNK","STINT","TOT","PC_PA","M","2020-08",-0.21,
"DNK","STINT","TOT","PC_PA","M","2020-09",-0.23,
"DNK","STINT","TOT","PC_PA","M","2020-10",-0.2,
"GBR","STINT","TOT","PC_PA","M","1999-11",5.8725,
"GBR","STINT","TOT","PC_PA","M","1999-12",6.05531,
"GBR","STINT","TOT","PC_PA","M","2000-01",6.13632,
"GBR","STINT","TOT","PC_PA","M","2000-02",6.23781,
"GBR","STINT","TOT","PC_PA","M","2000-03",6.22838,
"GBR","STINT","TOT","PC_PA","M","2000-04",6.29647,
"GBR","STINT","TOT","PC_PA","M","2000-05",6.30356,
"GBR","STINT","TOT","PC_PA","M","2000-06",6.22682,
"GBR","STINT","TOT","PC_PA","M","2000-07",6.19247,
"GBR","STINT","TOT","PC_PA","M","2000-08",6.21754,
"GBR","STINT","TOT","PC_PA","M","2000-09",6.20569,
"GBR","STINT","TOT","PC_PA","M","2000-10",6.16274,
"GBR","STINT","TOT","PC_PA","M","2000-11",6.08629,
"GBR","STINT","TOT","PC_PA","M","2000-12",5.95539,
"GBR","STINT","TOT","PC_PA","M","2001-01",5.84578,
"GBR","STINT","TOT","PC_PA","M","2001-02",5.75655,
"GBR","STINT","TOT","PC_PA","M","2001-03",5.55126,
"GBR","STINT","TOT","PC_PA","M","2001-04",5.40449,
"GBR","STINT","TOT","PC_PA","M","2001-05",5.24858,
"GBR","STINT","TOT","PC_PA","M","2001-06",5.25854,
"GBR","STINT","TOT","PC_PA","M","2001-07",5.25436,
"GBR","STINT","TOT","PC_PA","M","2001-08",4.99658,
"GBR","STINT","TOT","PC_PA","M","2001-09",4.72946,
"GBR","STINT","TOT","PC_PA","M","2001-10",4.42821,
"GBR","STINT","TOT","PC_PA","M","2001-11",3.99675,
"GBR","STINT","TOT","PC_PA","M","2001-12",4.0506,
"GBR","STINT","TOT","PC_PA","M","2002-01",4.04677,
"GBR","STINT","TOT","PC_PA","M","2002-02",4.05268,
"GBR","STINT","TOT","PC_PA","M","2002-03",4.13055,
"GBR","STINT","TOT","PC_PA","M","2002-04",4.17319,
"GBR","STINT","TOT","PC_PA","M","2002-05",4.1537,
"GBR","STINT","TOT","PC_PA","M","2002-06",4.17758,
"GBR","STINT","TOT","PC_PA","M","2002-07",4.06054,
"GBR","STINT","TOT","PC_PA","M","2002-08",3.98654,
"GBR","STINT","TOT","PC_PA","M","2002-09",3.98872,
"GBR","STINT","TOT","PC_PA","M","2002-10",3.96401,
"GBR","STINT","TOT","PC_PA","M","2002-11",3.97142,
"GBR","STINT","TOT","PC_PA","M","2002-12",4.01777,
"GBR","STINT","TOT","PC_PA","M","2003-01",3.98263,
"GBR","STINT","TOT","PC_PA","M","2003-02",3.75425,
"GBR","STINT","TOT","PC_PA","M","2003-03",3.65503,
"GBR","STINT","TOT","PC_PA","M","2003-04",3.64598,
"GBR","STINT","TOT","PC_PA","M","2003-05",3.63252,
"GBR","STINT","TOT","PC_PA","M","2003-06",3.63966,
"GBR","STINT","TOT","PC_PA","M","2003-07",3.49022,
"GBR","STINT","TOT","PC_PA","M","2003-08",3.52249,
"GBR","STINT","TOT","PC_PA","M","2003-09",3.6967,
"GBR","STINT","TOT","PC_PA","M","2003-10",3.80338,
"GBR","STINT","TOT","PC_PA","M","2003-11",3.98043,
"GBR","STINT","TOT","PC_PA","M","2003-12",4.01864,
"GBR","STINT","TOT","PC_PA","M","2004-01",4.05531,
"GBR","STINT","TOT","PC_PA","M","2004-02",4.16654,
"GBR","STINT","TOT","PC_PA","M","2004-03",4.29673,
"GBR","STINT","TOT","PC_PA","M","2004-04",4.39472,
"GBR","STINT","TOT","PC_PA","M","2004-05",4.52872,
"GBR","STINT","TOT","PC_PA","M","2004-06",4.78974,
"GBR","STINT","TOT","PC_PA","M","2004-07",4.85702,
"GBR","STINT","TOT","PC_PA","M","2004-08",4.96284,
"GBR","STINT","TOT","PC_PA","M","2004-09",4.9469,
"GBR","STINT","TOT","PC_PA","M","2004-10",4.90071,
"GBR","STINT","TOT","PC_PA","M","2004-11",4.88359,
"GBR","STINT","TOT","PC_PA","M","2004-12",4.87103,
"GBR","STINT","TOT","PC_PA","M","2005-01",4.87316,
"GBR","STINT","TOT","PC_PA","M","2005-02",4.89069,
"GBR","STINT","TOT","PC_PA","M","2005-03",4.98736,
"GBR","STINT","TOT","PC_PA","M","2005-04",4.94336,
"GBR","STINT","TOT","PC_PA","M","2005-05",4.89375,
"GBR","STINT","TOT","PC_PA","M","2005-06",4.84144,
"GBR","STINT","TOT","PC_PA","M","2005-07",4.65794,
"GBR","STINT","TOT","PC_PA","M","2005-08",4.59465,
"GBR","STINT","TOT","PC_PA","M","2005-09",4.59686,
"GBR","STINT","TOT","PC_PA","M","2005-10",4.58701,
"GBR","STINT","TOT","PC_PA","M","2005-11",4.61847,
"GBR","STINT","TOT","PC_PA","M","2005-12",4.63732,
"GBR","STINT","TOT","PC_PA","M","2006-01",4.60368,
"GBR","STINT","TOT","PC_PA","M","2006-02",4.58199,
"GBR","STINT","TOT","PC_PA","M","2006-03",4.58741,
"GBR","STINT","TOT","PC_PA","M","2006-04",4.6296,
"GBR","STINT","TOT","PC_PA","M","2006-05",4.7015,
"GBR","STINT","TOT","PC_PA","M","2006-06",4.73498,
"GBR","STINT","TOT","PC_PA","M","2006-07",4.73322,
"GBR","STINT","TOT","PC_PA","M","2006-08",4.94425,
"GBR","STINT","TOT","PC_PA","M","2006-09",5.02501,
"GBR","STINT","TOT","PC_PA","M","2006-10",5.13176,
"GBR","STINT","TOT","PC_PA","M","2006-11",5.22544,
"GBR","STINT","TOT","PC_PA","M","2006-12",5.29167,
"GBR","STINT","TOT","PC_PA","M","2007-01",5.48623,
"GBR","STINT","TOT","PC_PA","M","2007-02",5.5657,
"GBR","STINT","TOT","PC_PA","M","2007-03",5.54946,
"GBR","STINT","TOT","PC_PA","M","2007-04",5.64899,
"GBR","STINT","TOT","PC_PA","M","2007-05",5.76742,
"GBR","STINT","TOT","PC_PA","M","2007-06",5.88018,
"GBR","STINT","TOT","PC_PA","M","2007-07",6.02396,
"GBR","STINT","TOT","PC_PA","M","2007-08",6.41946,
"GBR","STINT","TOT","PC_PA","M","2007-09",6.64694,
"GBR","STINT","TOT","PC_PA","M","2007-10",6.27014,
"GBR","STINT","TOT","PC_PA","M","2007-11",6.40858,
"GBR","STINT","TOT","PC_PA","M","2007-12",6.35943,
"GBR","STINT","TOT","PC_PA","M","2008-01",5.65965,
"GBR","STINT","TOT","PC_PA","M","2008-02",5.64202,
"GBR","STINT","TOT","PC_PA","M","2008-03",5.89929,
"GBR","STINT","TOT","PC_PA","M","2008-04",5.91881,
"GBR","STINT","TOT","PC_PA","M","2008-05",5.82639,
"GBR","STINT","TOT","PC_PA","M","2008-06",5.92944,
"GBR","STINT","TOT","PC_PA","M","2008-07",5.8322,
"GBR","STINT","TOT","PC_PA","M","2008-08",5.76619,
"GBR","STINT","TOT","PC_PA","M","2008-09",5.9106,
"GBR","STINT","TOT","PC_PA","M","2008-10",6.13304,
"GBR","STINT","TOT","PC_PA","M","2008-11",4.44684,
"GBR","STINT","TOT","PC_PA","M","2008-12",3.17247,
"GBR","STINT","TOT","PC_PA","M","2009-01",2.34276,
"GBR","STINT","TOT","PC_PA","M","2009-02",2.09038,
"GBR","STINT","TOT","PC_PA","M","2009-03",1.83139,
"GBR","STINT","TOT","PC_PA","M","2009-04",1.53413,
"GBR","STINT","TOT","PC_PA","M","2009-05",1.35795,
"GBR","STINT","TOT","PC_PA","M","2009-06",1.24117,
"GBR","STINT","TOT","PC_PA","M","2009-07",1.00113,
"GBR","STINT","TOT","PC_PA","M","2009-08",0.77369,
"GBR","STINT","TOT","PC_PA","M","2009-09",0.6056,
"GBR","STINT","TOT","PC_PA","M","2009-10",0.57087,
"GBR","STINT","TOT","PC_PA","M","2009-11",0.60936,
"GBR","STINT","TOT","PC_PA","M","2009-12",0.60541,
"GBR","STINT","TOT","PC_PA","M","2010-01",0.61265,
"GBR","STINT","TOT","PC_PA","M","2010-02",0.6331,
"GBR","STINT","TOT","PC_PA","M","2010-03",0.64549,
"GBR","STINT","TOT","PC_PA","M","2010-04",0.65592,
"GBR","STINT","TOT","PC_PA","M","2010-05",0.69713,
"GBR","STINT","TOT","PC_PA","M","2010-06",0.72839,
"GBR","STINT","TOT","PC_PA","M","2010-07",0.73603,
"GBR","STINT","TOT","PC_PA","M","2010-08",0.73296,
"GBR","STINT","TOT","PC_PA","M","2010-09",0.72859,
"GBR","STINT","TOT","PC_PA","M","2010-10",0.7384,
"GBR","STINT","TOT","PC_PA","M","2010-11",0.73901,
"GBR","STINT","TOT","PC_PA","M","2010-12",0.74962,
"GBR","STINT","TOT","PC_PA","M","2011-01",0.76866,
"GBR","STINT","TOT","PC_PA","M","2011-02",0.79962,
"GBR","STINT","TOT","PC_PA","M","2011-03",0.80913,
"GBR","STINT","TOT","PC_PA","M","2011-04",0.82096,
"GBR","STINT","TOT","PC_PA","M","2011-05",0.82344,
"GBR","STINT","TOT","PC_PA","M","2011-06",0.82512,
"GBR","STINT","TOT","PC_PA","M","2011-07",0.8289,
"GBR","STINT","TOT","PC_PA","M","2011-08",0.85782,
"GBR","STINT","TOT","PC_PA","M","2011-09",0.9181,
"GBR","STINT","TOT","PC_PA","M","2011-10",0.96991,
"GBR","STINT","TOT","PC_PA","M","2011-11",1.01182,
"GBR","STINT","TOT","PC_PA","M","2011-12",1.06148,
"GBR","STINT","TOT","PC_PA","M","2012-01",1.08709,
"GBR","STINT","TOT","PC_PA","M","2012-02",1.07249,
"GBR","STINT","TOT","PC_PA","M","2012-03",1.03757,
"GBR","STINT","TOT","PC_PA","M","2012-04",1.01792,
"GBR","STINT","TOT","PC_PA","M","2012-05",1.005,
"GBR","STINT","TOT","PC_PA","M","2012-06",0.94978,
"GBR","STINT","TOT","PC_PA","M","2012-07",0.81735,
"GBR","STINT","TOT","PC_PA","M","2012-08",0.70481,
"GBR","STINT","TOT","PC_PA","M","2012-09",0.64803,
"GBR","STINT","TOT","PC_PA","M","2012-10",0.54397,
"GBR","STINT","TOT","PC_PA","M","2012-11",0.52452,
"GBR","STINT","TOT","PC_PA","M","2012-12",0.51848,
"GBR","STINT","TOT","PC_PA","M","2013-01",0.51228,
"GBR","STINT","TOT","PC_PA","M","2013-02",0.50988,
"GBR","STINT","TOT","PC_PA","M","2013-03",0.50688,
"GBR","STINT","TOT","PC_PA","M","2013-04",0.50557,
"GBR","STINT","TOT","PC_PA","M","2013-05",0.50563,
"GBR","STINT","TOT","PC_PA","M","2013-06",0.50794,
"GBR","STINT","TOT","PC_PA","M","2013-07",0.50944,
"GBR","STINT","TOT","PC_PA","M","2013-08",0.51262,
"GBR","STINT","TOT","PC_PA","M","2013-09",0.51688,
"GBR","STINT","TOT","PC_PA","M","2013-10",0.51663,
"GBR","STINT","TOT","PC_PA","M","2013-11",0.52344,
"GBR","STINT","TOT","PC_PA","M","2013-12",0.52474,
"GBR","STINT","TOT","PC_PA","M","2014-01",0.52093,
"GBR","STINT","TOT","PC_PA","M","2014-02",0.52153,
"GBR","STINT","TOT","PC_PA","M","2014-03",0.52157,
"GBR","STINT","TOT","PC_PA","M","2014-04",0.52665,
"GBR","STINT","TOT","PC_PA","M","2014-05",0.52744,
"GBR","STINT","TOT","PC_PA","M","2014-06",0.54394,
"GBR","STINT","TOT","PC_PA","M","2014-07",0.55641,
"GBR","STINT","TOT","PC_PA","M","2014-08",0.56119,
"GBR","STINT","TOT","PC_PA","M","2014-09",0.56291,
"GBR","STINT","TOT","PC_PA","M","2014-10",0.55836,
"GBR","STINT","TOT","PC_PA","M","2014-11",0.55628,
"GBR","STINT","TOT","PC_PA","M","2014-12",0.55818,
"GBR","STINT","TOT","PC_PA","M","2015-01",0.5626,
